curve_id,rank,conductor,torsion_order,regulator,period,ls_deriv,sha_estimate
E_9270,3,688665,6,44.8696,6.1082,0.725524,0.00274353
E_9271,2,678979,6,22.743,5.3486,1.636159,0.01068847
E_9272,4,557519,2,33.3261,5.2556,0.187618,0.00739694
E_9273,2,554055,6,48.0248,6.8732,0.588285,0.00233872
E_9274,2,411207,6,5.9006,0.5401,1.971253,0.00501208
E_9275,2,716070,1,24.6315,4.6513,1.630523,0.30790052
E_9276,2,178343,2,3.431,4.496,1.879769,0.61581474
E_9277,2,445215,1,25.4777,4.6518,1.193641,0.21793879
E_9278,2,745687,2,13.3607,9.8009,0.821268,0.15061272
E_9279,2,655645,1,45.6422,1.4789,1.959583,0.06349447
E_9280,2,565054,4,20.5261,6.9353,0.625757,0.01321431
E_9281,2,541913,4,32.0597,4.0798,1.517254,0.01206751
E_9282,3,694571,2,43.1541,5.1661,1.120832,0.0335445
E_9283,2,159567,4,49.2009,7.6477,0.464729,0.00451479
E_9284,2,409150,1,25.6871,1.658,0.044792,0.00289115
E_9285,2,337778,2,23.3321,7.6595,0.773691,0.06349714
E_9286,2,241758,4,4.7112,0.7963,1.099894,0.01161919
E_9287,3,685894,4,1.6242,4.8848,0.374549,0.07040377
E_9288,2,381035,2,30.8313,7.4465,0.834964,0.05041597
E_9289,2,545331,4,4.2078,2.0063,1.234228,0.03678038
E_9290,3,726020,4,19.6386,7.7321,1.432697,0.03525505
E_9291,2,349465,2,1.1767,1.7514,0.114958,0.04277586
E_9292,2,324589,4,31.1461,8.0125,1.33172,0.021412
E_9293,2,638314,4,21.8453,4.7425,0.122768,0.00166577
E_9294,3,382566,4,7.224,6.8779,0.066089,0.00393267
E_9295,2,395625,4,15.522,9.1823,0.3133,0.01158362
E_9296,2,733672,6,28.9134,4.1434,1.310752,0.00521766
E_9297,2,352771,2,33.179,2.4063,0.115115,0.00208717
E_9298,2,158031,6,23.6545,8.6849,0.051583,0.00052608
E_9299,2,454398,6,40.394,1.7,0.244739,0.00028611
E_9300,2,692520,1,6.5096,6.3516,1.899945,1.85382983
E_9301,2,767372,6,5.1427,9.2402,1.815483,0.09061078
E_9302,3,442368,6,3.168,6.7765,0.182067,0.01081805
E_9303,3,516673,1,27.2556,2.0372,0.614986,0.04596668
E_9304,2,563788,4,35.6054,1.6076,1.895112,0.00534782
E_9305,3,187695,4,7.3955,2.5978,0.204398,0.0044874
E_9306,2,230066,6,32.3083,3.9749,0.198246,0.00067751
E_9307,2,238982,1,24.3704,1.6757,0.181148,0.01245567
E_9308,2,364837,4,49.3799,7.9984,1.953188,0.0197732
E_9309,3,739601,1,36.1562,3.6346,1.488786,0.14966013
E_9310,3,653098,2,33.2162,9.3673,0.436824,0.03079718
E_9311,2,644380,2,28.952,8.4407,0.101435,0.00739312
E_9312,3,581995,2,49.8709,9.0973,1.930831,0.0880541
E_9313,2,682393,2,49.0425,3.0155,0.856723,0.01316944
E_9314,3,785865,6,27.3676,5.7799,1.200767,0.00704433
E_9315,4,304300,2,23.304,3.2824,0.565601,0.01991642
E_9316,2,390699,2,23.6436,2.6438,1.519137,0.04246704
E_9317,3,696222,1,21.9888,6.1102,0.401637,0.11160602
E_9318,2,697076,4,27.0385,8.1982,1.575955,0.02986481
E_9319,2,505041,1,14.4056,1.0266,0.4689,0.03341567
E_9320,2,584003,6,46.4127,2.8301,0.204845,0.00034697
E_9321,2,595707,2,25.0213,2.1308,0.962857,0.02049909
E_9322,3,255223,4,42.2584,8.0037,1.628301,0.01927491
E_9323,2,752356,4,24.2899,9.3404,0.775881,0.01864725
E_9324,2,624324,2,36.1962,0.8914,0.067459,0.00041533
E_9325,3,456092,2,17.5072,3.8542,1.111086,0.06115124
E_9326,4,663339,6,31.6155,9.1536,1.364138,0.01097104
E_9327,2,591513,6,25.4202,3.5119,1.483983,0.00569495
E_9328,4,180738,2,18.9886,7.1553,0.809831,0.0762903
E_9329,2,435740,2,44.1963,1.0966,0.203069,0.00125964
E_9330,3,684359,2,6.5229,4.4994,1.17281,0.20224675
E_9331,2,230613,2,24.8592,5.0827,0.6658,0.03403229
E_9332,2,173601,4,10.5241,7.6009,1.894306,0.08550868
E_9333,2,129873,6,43.1917,2.9594,1.010397,0.00192306
E_9334,2,792008,2,13.42,2.7155,0.949809,0.04804781
E_9335,2,171468,2,32.0381,3.0994,0.625327,0.0151237
E_9336,2,108328,4,9.1126,5.6014,0.684185,0.02628499
E_9337,2,237405,1,20.8408,8.7724,1.030382,0.43371286
E_9338,3,221173,2,45.0685,8.3263,0.620263,0.02864803
E_9339,2,146638,4,9.1372,0.6737,1.785687,0.00822884
E_9340,2,301675,4,33.4966,8.8017,0.883646,0.0145119
E_9341,2,213920,1,11.021,1.0416,0.591124,0.05586741
E_9342,2,510261,6,21.3717,4.2119,0.319236,0.00174763
E_9343,3,796101,6,27.4902,7.6775,1.347978,0.01045736
E_9344,3,535986,6,29.288,0.907,0.061316,5.275e-05
E_9345,2,107887,2,30.5231,0.5,0.905492,0.00370822
E_9346,2,124918,6,32.3664,3.367,1.104742,0.00319232
E_9347,3,455706,2,14.3167,7.3263,0.686171,0.08778375
E_9348,2,374073,2,20.667,5.2654,1.502137,0.0956761
E_9349,3,606508,4,2.8286,4.2283,1.354564,0.1265534
E_9350,2,726489,6,38.6691,8.1494,1.943084,0.01137498
E_9351,3,620337,6,42.0179,7.6904,1.022446,0.00519819
E_9352,2,478710,6,10.7626,7.8818,1.080247,0.02197499
E_9353,2,390690,2,10.8708,4.6513,0.49922,0.05340044
E_9354,4,309496,2,3.0598,0.2925,0.777113,0.01857193
E_9355,2,792698,6,48.5488,1.8042,0.063453,6.55e-05
E_9356,2,527499,2,40.5521,7.4389,1.381657,0.06336298
E_9357,2,706782,2,18.6745,7.5564,0.630129,0.06374343
E_9358,2,571386,1,24.6135,9.7258,1.08533,0.42885825
E_9359,2,408710,1,15.3064,1.9828,0.517435,0.06702883
E_9360,2,447608,6,30.265,1.317,1.245862,0.00150596
E_9361,2,228279,6,36.1481,1.474,0.900689,0.0010202
E_9362,2,181991,1,22.9211,1.9294,0.968903,0.0815581
E_9363,3,454824,2,43.8061,5.3318,1.885788,0.05738153
E_9364,2,390157,2,26.3343,9.7546,1.415259,0.13105803
E_9365,2,152132,4,8.0684,5.9354,0.53118,0.02442217
E_9366,2,355069,6,31.4923,5.2746,1.012804,0.00471203
E_9367,2,585714,6,23.6493,6.7662,0.938679,0.00746004
E_9368,2,783444,6,46.8479,0.8319,1.592155,0.00078535
E_9369,2,776503,4,20.2028,8.172,1.668377,0.04217849
E_9370,2,191627,4,20.7404,6.5041,0.574051,0.01125124
E_9371,2,222772,2,32.8879,1.7948,1.644091,0.02243085
E_9372,2,329415,1,26.8223,6.3441,0.367208,0.08685326
E_9373,2,765582,1,19.348,6.0025,1.527913,0.47401787
E_9374,2,613277,1,49.4989,0.742,0.505081,0.00757128
E_9375,2,359013,2,15.8071,2.7426,0.602883,0.0261507
E_9376,2,517165,1,14.5989,3.9703,1.706411,0.46407357
E_9377,2,116116,4,43.357,2.5244,0.845949,0.00307839
E_9378,3,675657,4,1.1653,2.5073,1.981226,0.26642967
E_9379,2,333982,6,10.8614,5.7722,0.312367,0.00461125
E_9380,2,305383,1,29.9319,4.7615,0.932065,0.14827082
E_9381,2,391799,4,8.9601,6.7062,1.467576,0.06865059
E_9382,2,288874,6,49.3044,9.5684,0.02068,0.00011148
E_9383,2,671920,1,23.7456,6.6395,0.312192,0.08729191
E_9384,2,311284,1,30.2708,5.8627,0.05051,0.00978253
E_9385,3,786136,4,8.8583,8.4908,1.985827,0.11896512
E_9386,2,536441,6,15.1795,6.3575,1.523643,0.01772595
E_9387,4,291082,6,31.1166,1.7391,0.753383,0.00116962
E_9388,2,313807,4,27.9281,3.216,0.321007,0.0023103
E_9389,2,296523,4,39.4338,7.3603,0.189863,0.00221486
E_9390,2,573818,4,14.1924,7.41,1.068495,0.03486702
E_9391,2,381039,1,33.0236,9.8714,1.952024,0.58349816
E_9392,2,335892,4,15.2578,6.3071,1.352476,0.03494197
E_9393,2,342718,4,29.7509,9.0055,0.736625,0.01393587
E_9394,2,647374,2,30.6465,0.6403,1.006693,0.00525823
E_9395,3,185637,4,6.9701,5.7056,1.997818,0.10221114
E_9396,3,575243,4,27.883,9.2065,1.042345,0.0215103
E_9397,2,782567,1,1.585,2.9437,1.928761,3.58214117
E_9398,2,469478,6,25.5593,1.6333,0.04256,7.555e-05
E_9399,2,776257,1,35.1786,3.5701,1.444717,0.1466171
E_9400,2,687371,2,4.5688,7.9431,1.258051,0.54679702
E_9401,2,195028,4,46.9968,0.9385,1.373806,0.00171463
E_9402,2,721839,4,23.479,6.0434,1.145429,0.0184268
E_9403,2,762643,4,46.9824,1.4428,0.097912,0.00018793
E_9404,2,718312,4,6.2625,4.4118,0.307632,0.01354502
E_9405,4,362399,4,47.5452,9.6632,1.84528,0.02343994
E_9406,2,615152,4,6.3507,2.0319,0.473521,0.00946891
E_9407,3,307627,2,23.6133,0.4368,1.985945,0.00918403
E_9408,2,639775,4,46.9616,4.3293,1.362381,0.00784971
E_9409,2,600549,4,12.4027,5.8192,0.894265,0.02622366
E_9410,2,643634,4,2.7045,3.0454,1.840897,0.12955878
E_9411,2,370888,2,39.8624,5.4635,1.592023,0.05455026
E_9412,2,517972,4,30.1983,9.5387,0.863641,0.01704983
E_9413,2,161596,2,26.1821,3.1865,0.1465,0.00445746
E_9414,2,481784,1,2.6828,3.1633,1.737926,2.04919536
E_9415,2,277175,4,33.0083,4.8794,1.532429,0.01415806
E_9416,2,253048,6,9.4095,5.2016,1.583562,0.02431661
E_9417,2,493807,2,46.6286,0.1135,1.492269,0.00090809
E_9418,2,106277,1,34.6006,6.1972,0.558751,0.10007606
E_9419,2,233332,2,35.6447,9.9738,1.719103,0.12025623
E_9420,2,340515,2,12.3964,2.9909,0.014443,0.00087117
E_9421,2,386885,1,44.1569,6.345,0.48218,0.06928548
E_9422,4,481864,4,27.3489,0.1458,0.102654,3.42e-05
E_9423,2,399355,4,42.9971,6.0828,0.230087,0.0020344
E_9424,3,534758,2,14.2764,4.526,1.069434,0.08475978
E_9425,2,369013,1,38.0176,5.3499,0.08414,0.01184032
E_9426,2,586834,4,29.1538,5.4847,0.370948,0.00436165
E_9427,2,449760,2,3.3725,1.8518,0.473153,0.06495068
E_9428,2,194515,6,20.8618,7.7227,1.314124,0.01351298
E_9429,2,250494,1,10.0116,5.5991,0.942953,0.52735708
E_9430,3,790973,6,18.5995,2.7749,0.922241,0.00382198
E_9431,2,288088,6,19.7842,9.3801,1.539181,0.02027105
E_9432,2,684398,2,24.2715,0.2265,0.918876,0.00214372
E_9433,2,319601,1,30.4142,7.2868,0.703493,0.16854669
E_9434,3,396177,4,28.9779,3.8742,1.925278,0.0160875
E_9435,2,360705,4,2.9106,5.2732,0.026504,0.00300112
E_9436,2,555209,2,37.7838,2.9859,0.617732,0.01220421
E_9437,2,112938,4,47.51,3.2804,1.222692,0.00527641
E_9438,3,230842,4,18.0854,0.2501,1.56779,0.00135504
E_9439,4,364418,6,9.8076,7.3255,1.634662,0.03391564
E_9440,2,525031,6,27.4601,7.1369,0.101686,0.00073412
E_9441,3,569234,1,35.5407,6.5781,1.421173,0.26303979
E_9442,3,250033,6,34.2663,8.7917,1.443305,0.01028635
E_9443,2,120044,4,30.9934,9.0225,0.436018,0.00793308
E_9444,2,199372,1,8.1654,5.6088,0.234422,0.16102409
E_9445,2,376850,1,42.0044,6.8798,1.501875,0.24598851
E_9446,4,237046,2,21.8555,0.2089,0.506505,0.00121032
E_9447,2,438608,6,11.852,8.4788,0.013331,0.00026491
E_9448,3,645501,1,5.227,8.1825,0.454909,0.71212797
E_9449,2,626238,4,21.4192,0.3005,0.071825,6.298e-05
E_9450,3,354043,1,31.2807,5.474,0.505882,0.08852737
E_9451,2,424888,1,33.6035,9.0759,0.676689,0.18276554
E_9452,2,773131,2,48.1741,1.8957,0.550086,0.00541161
E_9453,3,563026,4,8.5043,3.5912,1.840675,0.04858007
E_9454,3,348966,4,49.3029,3.3774,0.472741,0.00202401
E_9455,3,545292,6,33.0791,3.6238,0.940394,0.00286166
E_9456,2,238117,4,23.2572,0.5147,1.915281,0.00264917
E_9457,2,419767,1,44.5215,2.8623,1.759607,0.11312564
E_9458,2,129714,4,35.0295,3.0191,0.625424,0.00336898
E_9459,2,789746,4,18.0871,8.6721,0.659716,0.01976935
E_9460,2,471427,1,44.3202,3.5859,1.190726,0.09634037
E_9461,2,370706,2,33.6642,4.5274,1.836547,0.06174796
E_9462,2,417192,6,35.243,3.8693,0.0299,9.119e-05
E_9463,4,455439,6,44.9231,1.2947,0.792308,0.00063429
E_9464,2,112026,2,22.9724,9.9045,1.701053,0.18335132
E_9465,2,206147,1,33.1883,8.2757,0.826835,0.20617623
E_9466,2,655877,6,37.4898,5.4551,1.442909,0.00583211
E_9467,2,732487,2,23.2431,4.816,1.386931,0.07184347
E_9468,2,388988,2,5.0892,6.5276,0.418863,0.13431237
E_9469,3,452559,2,38.8005,3.3317,0.904693,0.01942092
E_9470,3,308574,6,3.343,0.5978,1.136712,0.00564635
E_9471,3,314340,6,36.1778,4.1027,1.433771,0.00451653
E_9472,4,154708,6,45.6329,9.8414,1.646555,0.00986399
E_9473,2,557141,6,18.0015,1.9052,1.522267,0.00447528
E_9474,2,695113,4,6.001,5.3243,0.06634,0.0036787
E_9475,2,675862,2,12.4103,0.1844,1.344569,0.00499461
E_9476,2,447692,4,28.5518,1.3081,0.999658,0.00286246
E_9477,2,512028,2,47.1903,5.9132,1.151985,0.03608749
E_9478,2,332409,6,26.1019,3.0444,0.752203,0.00243704
E_9479,2,688518,6,6.5241,9.0663,1.430912,0.0552357
E_9480,2,354451,4,31.7614,4.1211,1.351038,0.01095623
E_9481,2,347174,1,36.9094,2.1595,1.163178,0.06805537
E_9482,2,539844,6,20.2709,5.5014,1.724595,0.01300124
E_9483,2,319700,1,36.3542,7.9702,0.212781,0.04664955
E_9484,2,387249,2,16.9163,0.2923,0.609036,0.00263091
E_9485,2,614539,4,39.6654,5.1046,0.99531,0.0080055
E_9486,3,431301,1,17.7125,7.7569,1.917624,0.8397921
E_9487,2,525658,1,13.5492,1.1255,0.153207,0.01272654
E_9488,2,449379,6,44.0799,9.0377,0.680784,0.00387725
E_9489,3,364491,1,27.8752,2.7187,1.852522,0.18067858
E_9490,2,248182,1,14.9727,1.789,1.796916,0.21470294
E_9491,2,293242,2,46.8193,5.9336,1.731839,0.05487075
E_9492,2,555987,4,34.8517,1.8328,0.623697,0.00204996
E_9493,2,224926,6,11.8143,6.829,1.695203,0.02721876
E_9494,3,181147,6,31.1175,4.952,1.015625,0.00448959
E_9495,3,410279,1,43.6476,1.1886,1.24336,0.03385885
E_9496,2,643487,2,35.1115,9.1337,0.485262,0.0315583
E_9497,2,283208,1,12.9932,6.7647,1.416281,0.73736386
E_9498,2,529791,1,32.7936,5.5053,0.662117,0.11115439
E_9499,2,320868,6,31.3388,3.806,0.694322,0.00234231
E_9500,2,220787,1,41.2213,1.4351,1.277266,0.04446741
E_9501,2,214427,1,9.7285,7.1044,0.487266,0.35583415
E_9502,2,248063,2,35.2821,8.1552,0.456633,0.02638685
E_9503,2,777913,6,2.3412,1.3456,0.744634,0.01188825
E_9504,2,320782,4,35.1126,4.9962,1.558347,0.01385865
E_9505,2,711781,2,48.0614,4.9,0.457117,0.0116511
E_9506,2,588633,2,9.545,3.5641,1.576764,0.1471908
E_9507,3,225607,2,16.2537,7.9145,1.394255,0.16972799
E_9508,2,179876,6,29.5607,1.0853,1.361369,0.00138838
E_9509,2,592108,1,36.8874,2.1297,0.954764,0.05512345
E_9510,3,267071,4,17.8742,0.1159,1.494317,0.00060559
E_9511,2,555884,6,33.5487,3.7926,0.036904,0.00011589
E_9512,2,562590,1,45.0647,2.9827,0.618158,0.04091406
E_9513,2,560725,2,36.6014,8.6832,1.361484,0.08074854
E_9514,2,343722,6,35.8401,7.4835,1.974718,0.0114535
E_9515,2,596564,1,19.7166,0.9363,0.015004,0.00071251
E_9516,2,437927,4,45.66,7.4355,1.024845,0.01043068
E_9517,2,668728,4,14.5888,6.7865,1.848434,0.05374156
E_9518,3,655943,1,11.0587,2.8891,1.728443,0.45155802
E_9519,2,667327,6,18.847,0.2531,0.056041,2.091e-05
E_9520,2,417399,2,32.8577,1.2401,1.063821,0.01003756
E_9521,3,172219,1,43.2222,2.5744,0.018531,0.00110374
E_9522,2,718882,2,7.4719,8.1846,1.581254,0.4330201
E_9523,3,420739,4,40.8763,4.7066,0.624661,0.00449531
E_9524,2,794911,1,40.8283,9.1921,1.533525,0.34525844
E_9525,3,466042,4,29.759,7.9126,1.890139,0.03141048
E_9526,2,390515,2,38.2717,2.9424,1.952409,0.03752622
E_9527,3,562574,2,9.9122,8.4691,1.789281,0.38219567
E_9528,3,259950,1,9.3097,1.2556,0.416245,0.056139
E_9529,2,267229,1,43.2772,0.4576,0.397254,0.00420044
E_9530,2,105914,1,25.4093,6.1245,1.255303,0.30257045
E_9531,2,314772,4,13.0509,3.4833,1.092667,0.01822713
E_9532,2,389324,2,34.7478,3.3613,0.028974,0.00070069
E_9533,2,327561,2,44.7019,6.9034,0.789537,0.03048243
E_9534,2,287435,4,31.9838,8.516,1.814315,0.03019245
E_9535,2,719501,1,18.0199,3.2895,1.797734,0.32817307
E_9536,2,520576,6,24.6787,3.3176,0.415775,0.00155259
E_9537,2,662093,1,37.8612,5.3851,0.770107,0.10953438
E_9538,2,506669,6,4.3076,6.5665,1.125128,0.04764288
E_9539,2,226599,6,11.6411,2.1088,1.707041,0.0085898
E_9540,2,778063,4,23.6666,9.1355,1.068669,0.02578218
E_9541,2,290093,2,30.6078,6.5787,1.936718,0.10406732
E_9542,2,174176,2,17.6191,6.2891,1.600114,0.14278932
E_9543,2,194799,2,15.6212,9.0515,1.906653,0.27619629
E_9544,2,722673,2,3.0278,9.0819,1.46567,1.09907097
E_9545,2,188919,4,2.5975,1.4419,1.756472,0.06093977
E_9546,3,705750,6,14.656,1.5362,1.663698,0.004844
E_9547,2,279340,2,26.9948,7.6433,0.515139,0.03646408
E_9548,2,789608,6,28.2622,9.5731,0.466777,0.00439191
E_9549,2,131159,4,25.2073,6.6985,1.730123,0.0287348
E_9550,3,142039,1,21.0842,4.172,0.178509,0.03532216
E_9551,3,147800,4,13.3623,6.8664,0.823042,0.02643321
E_9552,2,402905,2,20.634,2.3652,1.643109,0.04708589
E_9553,2,718914,1,7.7992,9.9799,1.628346,2.08364066
E_9554,3,579319,4,6.6477,4.3677,0.286178,0.01175162
E_9555,2,218368,4,15.6972,9.3237,0.980543,0.03640095
E_9556,2,799023,6,49.7721,4.3649,0.964866,0.00235046
E_9557,2,705191,4,16.9984,9.2886,0.654206,0.02234276
E_9558,2,218998,1,46.8864,3.4233,1.83519,0.13399207
E_9559,3,341324,4,20.2208,7.6294,1.309704,0.03088483
E_9560,4,609662,2,22.5115,9.5149,1.960573,0.20716807
E_9561,3,528583,6,40.0561,6.4952,0.142865,0.0006435
E_9562,2,613520,1,5.5883,6.8079,0.794757,0.96820611
E_9563,3,422038,1,9.9334,1.1186,1.671924,0.18827533
E_9564,2,333229,4,48.7182,4.7948,0.851144,0.00523555
E_9565,2,161748,2,25.7899,8.8789,0.531137,0.04571472
E_9566,3,141190,6,3.1712,2.485,1.995637,0.0434392
E_9567,2,140318,1,3.3217,7.9048,1.747519,4.15865015
E_9568,2,792378,6,45.4548,6.7895,1.097483,0.00455358
E_9569,2,224078,4,43.7949,2.3076,1.127801,0.00371406
E_9570,3,139759,2,23.4616,2.8996,0.023657,0.00073094
E_9571,2,650277,4,8.9979,4.3329,1.962179,0.05905493
E_9572,2,595926,6,41.6839,1.3388,1.614527,0.00144042
E_9573,2,780928,4,16.9054,9.1424,0.083091,0.00280846
E_9574,3,479179,6,21.5339,7.4196,0.360897,0.00345413
E_9575,3,467375,1,34.4413,3.7131,1.643852,0.17722289
E_9576,2,785459,1,18.3165,3.0667,0.182862,0.03061627
E_9577,2,533855,4,31.8048,6.9268,1.884154,0.02564699
E_9578,2,385626,1,44.3789,4.2998,1.999783,0.19375575
E_9579,4,431356,6,40.0713,2.3704,1.774001,0.00291501
E_9580,2,548477,1,19.6989,4.3585,1.480419,0.3275516
E_9581,3,580533,2,15.1089,8.7258,0.979692,0.14144968
E_9582,2,495252,2,14.99,0.7792,0.174035,0.00226164
E_9583,3,660102,4,18.081,3.7467,1.463588,0.01895507
E_9584,3,510140,4,25.1823,9.6272,0.799762,0.01910933
E_9585,2,491637,4,21.4133,0.2468,1.144755,0.00082462
E_9586,4,160204,4,7.5172,8.9173,0.593847,0.04402829
E_9587,2,657132,6,9.0093,3.8109,0.49189,0.00577966
E_9588,2,348827,6,17.8036,1.9762,0.655351,0.00202067
E_9589,2,345256,2,28.5411,0.2483,1.629518,0.00354409
E_9590,3,444087,6,30.0405,0.7982,0.858718,0.0006338
E_9591,2,121518,1,24.8241,1.8012,0.630299,0.04573356
E_9592,2,510275,2,37.2,0.3516,0.871611,0.00205953
E_9593,2,647340,4,37.1252,3.4249,0.074252,0.00042812
E_9594,2,694091,4,21.9537,0.5444,1.782303,0.00276231
E_9595,2,171524,6,7.0976,6.9529,1.108006,0.03015047
E_9596,2,618855,2,26.9786,8.2072,0.218604,0.01662546
E_9597,3,691309,6,19.692,8.8859,0.58393,0.00731931
E_9598,2,382187,6,7.7582,5.5364,1.96727,0.03899671
E_9599,2,102419,6,49.109,9.4704,1.190184,0.00637557
E_9600,2,221831,2,19.118,0.1559,0.589896,0.00120259
E_9601,2,726087,4,31.6641,1.4268,0.858428,0.00241757
E_9602,3,536700,1,25.0163,3.0023,0.524365,0.06293101
E_9603,3,294941,4,7.9986,7.9113,0.07329,0.00453063
E_9604,2,276282,2,3.7216,8.8654,1.68564,1.00386076
E_9605,3,440641,4,31.6627,6.2195,0.592032,0.0072683
E_9606,3,732899,4,13.1041,3.894,1.678437,0.03117266
E_9607,3,237559,1,12.939,6.6919,0.962329,0.49770534
E_9608,2,686400,4,47.8918,1.8909,0.37396,0.00092281
E_9609,4,339040,4,23.6269,4.633,1.605719,0.01967909
E_9610,2,445182,4,2.4419,5.1247,0.760452,0.09974529
E_9611,2,606805,6,17.6523,1.1382,1.418381,0.00254043
E_9612,2,365161,2,29.6401,0.4353,1.676087,0.00615383
E_9613,2,448405,2,17.0998,7.526,1.926341,0.21195631
E_9614,2,291196,1,2.3157,5.3936,0.180771,0.42104179
E_9615,2,544165,6,22.7713,3.3892,0.026689,0.00011034
E_9616,2,690608,6,6.1894,4.4286,1.101366,0.02189007
E_9617,3,335067,4,31.3388,9.5813,0.53584,0.01023899
E_9618,3,496412,2,31.3598,3.9106,0.943513,0.02941427
E_9619,2,437232,1,2.8502,1.1244,0.154591,0.06098594
E_9620,3,280786,6,15.2426,4.6897,1.008162,0.00861616
E_9621,3,394065,4,21.2706,6.5157,0.258463,0.00494834
E_9622,3,165350,1,27.9629,0.2199,1.67879,0.01320199
E_9623,2,281417,6,15.5071,3.3902,1.521379,0.0092391
E_9624,2,340678,1,15.0996,3.9958,0.157406,0.04165428
E_9625,3,443275,6,49.1677,4.6908,1.674337,0.00443718
E_9626,2,122063,1,3.0513,3.0867,0.656667,0.6642854
E_9627,2,741404,6,49.4632,6.7025,0.712191,0.0026807
E_9628,2,564952,6,3.3398,9.4526,0.367809,0.02891683
E_9629,2,441090,1,15.1287,9.1486,1.672255,1.01124301
E_9630,2,277043,6,25.1909,6.6775,0.815364,0.0060037
E_9631,2,234670,6,8.0216,5.1182,0.107183,0.00189968
E_9632,2,110564,6,7.6075,8.2756,1.932837,0.05840503
E_9633,3,616939,1,13.5593,8.3758,0.519216,0.32072816
E_9634,3,411869,1,48.7019,8.3128,1.872993,0.31969628
E_9635,2,710422,6,19.6257,1.6627,0.609464,0.00143428
E_9636,4,205940,6,28.7337,0.3518,1.664539,0.0005661
E_9637,2,686373,1,35.5103,9.8336,1.331797,0.36880452
E_9638,2,642150,4,37.3689,9.6006,1.723954,0.02768176
E_9639,3,372409,6,34.714,5.6873,1.952475,0.00888555
E_9640,3,240777,4,17.5095,9.9313,1.744253,0.06183322
E_9641,3,286351,1,6.4747,7.7284,0.813294,0.9707726
E_9642,2,686759,6,14.8041,5.2221,1.630862,0.01598004
E_9643,3,191080,4,11.3045,3.9544,1.426185,0.03118065
E_9644,2,573050,1,7.6776,5.9693,0.132591,0.10308892
E_9645,3,556195,4,2.2003,5.2064,1.860223,0.27510638
E_9646,3,417972,2,46.8506,9.9386,0.937263,0.04970631
E_9647,2,591422,1,46.1307,4.9556,0.277557,0.02981662
E_9648,2,479028,2,3.4704,8.3756,0.856502,0.51677891
E_9649,3,732295,1,9.4811,8.1549,1.210251,1.04096317
E_9650,2,670392,1,7.8355,0.8069,1.150163,0.11844382
E_9651,2,665222,6,14.7799,0.9614,1.153839,0.00208485
E_9652,3,630338,2,10.9994,6.6321,0.51912,0.07825099
E_9653,2,799312,2,47.3468,2.6652,1.269078,0.01785943
E_9654,3,579786,2,5.1244,6.6095,1.815756,0.58549485
E_9655,2,370628,1,11.3719,1.5318,0.783447,0.10553066
E_9656,2,424792,2,4.9554,4.031,1.264855,0.25722598
E_9657,3,422089,2,49.0389,1.1145,0.495534,0.00281548
E_9658,2,655611,6,46.0023,2.8927,0.106079,0.00018529
E_9659,2,186332,4,36.1149,0.9742,1.175605,0.001982
E_9660,3,580579,4,21.8727,9.7087,0.104624,0.00290249
E_9661,2,355540,2,10.3187,4.0111,1.449933,0.14090501
E_9662,2,354547,2,11.853,9.0218,1.344002,0.25574364
E_9663,2,410112,2,22.709,9.7146,0.744957,0.07967061
E_9664,3,781879,2,38.6429,9.1047,0.828467,0.04879903
E_9665,3,371251,4,13.9717,4.6041,1.836344,0.0378207
E_9666,3,614756,6,16.2288,7.8111,0.036136,0.00048313
E_9667,2,680069,1,30.3973,1.6216,1.130974,0.06033389
E_9668,3,366013,2,12.6487,1.0388,1.847489,0.03793219
E_9669,2,555911,2,29.6267,8.7813,1.828835,0.13551584
E_9670,2,553638,4,19.9694,0.4081,1.173465,0.00149883
E_9671,2,632259,2,2.684,9.726,0.768648,0.69633667
E_9672,3,387795,6,20.7324,6.7541,0.206818,0.00187156
E_9673,3,419118,6,46.0567,4.2542,0.355831,0.00091299
E_9674,2,594509,2,15.3625,1.4996,1.36255,0.0332511
E_9675,2,123446,4,16.8188,7.26,0.043102,0.00116284
E_9676,3,269180,2,4.2311,5.6748,1.768136,0.59286109
E_9677,2,628111,2,31.1373,7.1402,1.17999,0.06764688
E_9678,4,244526,4,42.6129,4.2374,0.099842,0.00062051
E_9679,2,759292,6,18.2932,0.756,0.487137,0.00055922
E_9680,2,305162,1,12.772,3.2182,1.19246,0.3004678
E_9681,2,167965,2,47.874,3.2187,0.080847,0.00135889
E_9682,2,566196,6,37.5086,0.1859,1.562175,0.00021507
E_9683,3,372654,2,28.791,0.1949,1.840645,0.00311505
E_9684,2,537261,1,15.971,3.3745,1.922829,0.40627302
E_9685,3,765897,4,11.8191,7.3035,1.469982,0.05677258
E_9686,2,565899,6,36.0715,6.278,1.715083,0.00829163
E_9687,2,205935,1,26.5677,2.4663,1.225308,0.11374628
E_9688,2,601443,2,26.5094,6.0674,0.922502,0.05278494
E_9689,2,353978,1,4.6118,6.509,1.429138,2.01705608
E_9690,4,769142,6,26.0975,5.2734,0.45612,0.00256017
E_9691,2,476924,4,41.3145,5.2614,0.228471,0.00181849
E_9692,2,487688,2,47.3932,3.7605,1.526083,0.03027246
E_9693,2,616404,4,6.2274,1.3216,1.916792,0.02542426
E_9694,2,437864,4,31.9271,3.9163,1.159184,0.00888687
